"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0789220148612222,-0.722834739384679,0.165,0.23,1,"Acaa1a"
0.0789792183749017,-0.556819016645109,0.135,0.205,1,"Krr1"
0.0791326140868318,0.501285469053904,0.25,0.185,1,"Errfi1"
0.079421498320292,-0.55478671994194,0.14,0.205,1,"Gfy"
0.0796881054416488,-0.305124714356042,0.24,0.325,1,"Micos13"
0.07982337729951,-0.712476545977005,0.1,0.16,1,"Psip1"
0.0798386309917647,0.661084682565658,0.11,0.06,1,"Cdk2ap1"
0.0799671378548697,-0.788693534482356,0.075,0.13,1,"B3gat3"
0.0801107488188239,-0.482256273910266,0.26,0.34,1,"Bag1"
0.0808201028570984,0.438630241168929,0.13,0.075,1,"Elf4"
0.0808498002582303,-0.263766807984123,0.16,0.235,1,"Eif2ak2"
0.0810294989994064,-0.800700082184832,0.135,0.205,1,"Mrpl27"
0.0811119915165081,0.631500547916051,0.43,0.4,1,"Eif3e"
0.0812911468310524,0.736550860372651,0.16,0.105,1,"Rbm33"
0.0816949612569708,0.313137150086737,0.41,0.335,1,"Sdc3"
0.0817060931193816,-0.977873965396889,0.09,0.145,1,"2610203C22Rik"
0.081929123061277,-1.08107146320554,0.075,0.125,1,"Cbr1"
0.0820000561500459,0.257715154751229,0.57,0.5,1,"Sec61b"
0.0820163286529718,0.4294141488855,0.11,0.06,1,"Grk6"
0.082088967163228,-0.435670225478708,0.245,0.33,1,"Akap9"
0.0823306148734005,-0.524155630285839,0.125,0.19,1,"Cd36"
0.0824533760873186,0.464571912894462,0.135,0.08,1,"Dync1li2"
0.0826757542154887,-0.662505892661596,0.185,0.25,1,"Lrpap1"
0.0826922515750797,-0.84883150981158,0.125,0.19,1,"Pigp"
0.0829778438195313,-0.702814187306004,0.065,0.115,1,"C330007P06Rik"
0.0830584050846239,-0.487664063468028,0.1,0.16,1,"Clock"
0.0832448609256787,-0.314235950046375,0.2,0.28,1,"Plgrkt"
0.0834407980996894,-0.566032991708487,0.15,0.215,1,"Fbxw2"
0.0834480223575921,-0.669444352154968,0.175,0.25,1,"Mrpl30"
0.0840443009018183,-0.881715784339684,0.125,0.185,1,"Ahnak"
0.0845395079187033,0.740283445379742,0.12,0.07,1,"Gtf3c1"
0.0848464089696103,-0.684375796153392,0.07,0.12,1,"Stk3"
0.0850292532896529,-0.478213141355654,0.375,0.44,1,"Cap1"
0.0852453215244873,1.15195548133919,0.1,0.055,1,"Mfhas1"
0.0854937590189816,0.881276865627943,0.125,0.075,1,"Agtrap"
0.0855247466588345,-0.663743877623091,0.135,0.2,1,"Pdlim4"
0.0855748637823415,-0.916907725407767,0.09,0.145,1,"Mthfs"
0.0857010722060639,0.512586140288785,0.15,0.095,1,"Cdk19"
0.0858806497825048,-0.567521227166369,0.125,0.19,1,"Impact"
0.0859534042122956,0.28529166988926,0.615,0.555,1,"Fus"
0.0864816483375993,0.743556332532184,0.155,0.1,1,"Coro7"
0.0868369145812242,-0.434676906452526,0.145,0.215,1,"Wdr33"
0.0871615013556285,-0.722422948308742,0.12,0.18,1,"H1f0"
0.0873532480315814,1.20763987025352,0.155,0.105,1,"Mink1"
0.0875024188908899,-0.580481577309793,0.14,0.205,1,"Prdx4"
0.0875508993591004,-0.67940236372516,0.125,0.185,1,"1700017B05Rik"
0.0876303678098894,0.946429828618331,0.125,0.075,1,"Aida"
0.0878012576387851,0.309217008488174,0.595,0.55,1,"Clk1"
0.0881383896168407,-0.842171939951382,0.1,0.155,1,"Malsu1"
0.0883362995646423,0.843013622346397,0.1,0.055,1,"Retreg3"
0.0885366737996242,-1.04305784053838,0.06,0.105,1,"Med17"
0.088706318906875,-1.3382242848482,0.06,0.105,1,"0610009B22Rik"
0.0887173728274135,-0.695069354407032,0.09,0.145,1,"Uhmk1"
0.0887173728274135,0.618486992656897,0.145,0.09,1,"Zmym2"
0.0888763574331299,-1.13264827479344,0.06,0.105,1,"Otud6b"
0.0889181647080663,0.643661806003237,0.17,0.11,1,"Mrps12"
0.0889648677636454,-0.592373274782382,0.15,0.215,1,"Bcl2a1a"
0.0890353090721188,0.655157888978543,0.1,0.055,1,"Tmem87b"
0.0890787752102567,-0.574620349265503,0.235,0.315,1,"Cuta"
0.089220146861337,-0.538254553831303,0.155,0.225,1,"Cp"
0.0900549252749399,0.951213775358301,0.11,0.065,1,"Eif4e3"
0.0901844186738577,-0.684544718728699,0.17,0.23,1,"Supt6"
0.090276465132303,-0.384756219995895,0.15,0.225,1,"Lsm14a"
0.0903766929855535,-0.520886181753485,0.175,0.245,1,"Cyc1"
0.0908718568576187,-0.475467908277743,0.235,0.305,1,"Rnh1"
0.0911003094079192,0.576563835129411,0.415,0.365,1,"BC005537"
0.0912919159765109,-0.418898733283628,0.26,0.33,1,"Vps28"
0.091393356439151,0.622658621594419,0.245,0.18,1,"Acer3"
0.0915406346188219,-0.529415310157401,0.1,0.16,1,"Dennd6a"
0.0919229958385828,-0.440279572496136,0.22,0.295,1,"Ssr1"
0.091980982755539,-0.983578388459286,0.06,0.105,1,"C5ar2"
0.0920145123722306,-0.44363999817478,0.26,0.33,1,"Mrps14"
0.0920327501874167,0.739572547388528,0.125,0.075,1,"Gpr84"
0.0921036059214495,0.823429660777515,0.155,0.1,1,"Naip2"
0.0923903013023122,-0.625590795245322,0.135,0.2,1,"Arl11"
0.0924957492895492,0.86922354583724,0.135,0.085,1,"Gm10134"
0.0925003426405495,-0.367361335919796,0.2,0.27,1,"Tm2d2"
0.0925974653424026,-0.841768249899377,0.055,0.1,1,"Dnajc4"
0.0927731551903849,0.302538886837379,0.68,0.605,1,"C3ar1"
0.0928138632944279,0.961380792291935,0.18,0.125,1,"2310011J03Rik"
0.0928161554070045,-0.732621295049932,0.07,0.12,1,"Fam234a"
0.0931145848090111,-1.16173627453901,0.085,0.135,1,"Znrd2"
0.0932698637560566,1.07651514945565,0.135,0.085,1,"Ints12"
0.0934046427147828,-0.388300199875934,0.1,0.16,1,"Usp48"
0.0935899616363956,-0.86279077208269,0.095,0.15,1,"Mitf"
0.0936881473836452,-0.653756748638611,0.055,0.1,1,"Hdgfl2"
0.0937862969576702,-0.518720757184034,0.12,0.18,1,"Ahcyl1"
0.0940539895795306,-0.99056177558817,0.055,0.1,1,"1600002K03Rik"
0.0941470582940168,0.339463267321176,0.215,0.15,1,"Dusp3"
0.0943398387881815,0.448588350032883,0.545,0.515,1,"Set"
0.0943816813063113,0.401241234670244,0.34,0.275,1,"Camk1d"
0.0944209763679676,-0.857899098490819,0.055,0.1,1,"Rnf170"
0.0945939270990334,-0.336819698529481,0.145,0.215,1,"Tbc1d9"
0.0945939615609744,0.615605029890635,0.21,0.15,1,"Arhgap25"
0.0946483282573208,0.276924403972205,0.86,0.81,1,"Cybb"
0.0947250652587184,-0.543653205626598,0.115,0.175,1,"Ccdc186"
0.0947260458949818,1.25078851520242,0.115,0.07,1,"Rabgap1"
0.0950146651415286,0.955701257580458,0.11,0.065,1,"Cers5"
0.0950786598814059,-0.415883852732077,0.065,0.115,1,"Rlf"
0.0951361346635718,0.735209648858865,0.235,0.175,1,"N4bp2l2"
0.0955288272818328,-0.642088792235822,0.055,0.1,1,"Tmem64"
0.0956250370620214,0.467808037783714,0.29,0.22,1,"Pgd"
0.0957014284993807,0.30671564521047,0.325,0.26,1,"U2surp"
0.09572010381348,-0.593039705512965,0.215,0.285,1,"Thoc2"
0.0957268487356217,0.313990449456563,0.39,0.32,1,"Mob1a"
0.0958312349781075,0.698179990527725,0.205,0.145,1,"Rbm27"
0.0960174734880674,0.408963899890667,0.335,0.255,1,"Tgs1"
0.0961024559249698,-0.522610988517779,0.14,0.205,1,"Dbnl"
0.0962542293648727,-0.411886049902225,0.4,0.475,1,"Hspe1"
0.0963036002087847,0.771996799158689,0.22,0.165,1,"Ep400"
0.0966470622690251,0.784565666628973,0.1,0.055,1,"Dcaf7"
0.0968258955472605,0.433314591987165,0.145,0.09,1,"Ss18"
0.0971372323692437,-0.455814240199561,0.09,0.145,1,"Mrpl58"
0.0971919187181978,-0.585059105622077,0.07,0.12,1,"Ptp4a3"
0.0972300256175798,0.404055403269882,0.77,0.755,1,"Hnrnpk"
0.0973791466784391,-0.787701559080038,0.085,0.135,1,"Fbxo3"
0.0975101206911394,0.935462249074876,0.17,0.115,1,"Gtf3c6"
0.0977149708586869,-1.16476945554878,0.06,0.105,1,"Vars"
0.0978243288202003,-0.650727690146041,0.095,0.15,1,"Nubp1"
0.0978795199458282,-0.710139736649837,0.07,0.12,1,"Clcn5"
0.0980147256874412,-0.492581764653154,0.15,0.22,1,"Rasa1"
0.0980826233588972,-1.06970560106646,0.06,0.105,1,"Cd22"
0.0982247751408664,0.715373036919819,0.12,0.07,1,"Nubp2"
0.0984781091650663,-0.342525380243459,0.145,0.215,1,"Dock4"
0.0985879229904594,-0.416045150937521,0.17,0.24,1,"Mrpl17"
0.0992199947580221,-0.950077351143493,0.13,0.185,1,"Ddt"
0.0993888853934389,-0.78658888473088,0.105,0.16,1,"Wdr44"
0.0999204125721426,0.37224365248542,0.5,0.445,1,"Tgfbi"
0.0999341466708499,0.798585996553925,0.13,0.08,1,"Tmem87a"
0.100097769286769,0.367173640884959,0.215,0.15,1,"Itgax"
0.10031179979416,-1.1937509877897,0.06,0.105,1,"Ngly1"
0.100618549047735,0.86873477593949,0.14,0.09,1,"Ppp6c"
0.100687225689047,0.8874375302212,0.105,0.06,1,"B4galt5"
0.100687225689047,-0.809227259869954,0.06,0.105,1,"2410004B18Rik"
0.100715732981049,0.799404878765509,0.17,0.115,1,"Nfya"
0.100760445166218,-0.464395928222382,0.175,0.245,1,"Smc3"
0.101079717311181,0.454287835467128,0.39,0.32,1,"Manf"
0.101137619082815,-0.57029522114218,0.15,0.21,1,"Nudt4"
0.101279582629615,-0.304497165889637,0.205,0.28,1,"Trip11"
0.101360652203589,0.627056438770626,0.145,0.095,1,"Smad4"
0.101542668259596,0.986728722862917,0.115,0.07,1,"Atf7"
0.101676246344556,0.536255753104576,0.21,0.15,1,"Slc35b2"
0.101759011743022,-0.259542679446721,0.62,0.675,1,"Arhgdib"
0.101987016392337,-0.62178000946184,0.185,0.25,1,"Pik3cg"
0.102004611536541,-0.440532958497257,0.055,0.1,1,"Prkag1"
0.102042280924481,-0.415491572898067,0.165,0.23,1,"Dctn2"
0.102062501773969,0.574636680875114,0.3,0.24,1,"Hdgf"
0.102570500903567,-0.847269171649211,0.17,0.23,1,"Trim44"
0.102604707071771,0.45194100358051,0.275,0.21,1,"Xiap"
0.103731087918535,-0.568238860319509,0.06,0.105,1,"Vamp7"
0.103920419721649,-0.676838026926054,0.13,0.185,1,"Suz12"
0.104077772828732,0.787979655530537,0.11,0.065,1,"Vps13d"
0.104267038750689,0.500898481527177,0.25,0.185,1,"Baz1b"
0.104274347080087,-0.625157949456499,0.135,0.195,1,"Tmem126a"
0.104293026666035,-0.254333196471594,0.75,0.81,1,"Arpc3"
0.104870288380151,0.414398734123607,0.26,0.195,1,"Slc4a7"
0.104930523129489,-0.270829083710047,0.16,0.23,1,"Polr2j"
0.105238254296056,-0.533601242693097,0.075,0.125,1,"Cc2d1b"
0.105332286524749,-0.489121118086221,0.225,0.3,1,"Tsn"
0.105567063577086,-0.283819813592705,0.215,0.295,1,"2610507B11Rik"
0.105686132065566,0.368458150407299,0.445,0.39,1,"Inpp5d"
0.105926263663562,-0.524458572241935,0.195,0.265,1,"Rab21"
0.10637207905376,0.593546375171797,0.315,0.25,1,"Rbms1"
0.106580602924255,0.357307804356248,0.4,0.335,1,"Resf1"
0.106846174495662,0.262085046839591,0.645,0.61,1,"Chd4"
0.107311265573204,0.821016956604287,0.11,0.065,1,"4833439L19Rik"
0.107375830974685,-0.472863656092049,0.155,0.22,1,"Prkacb"
0.107599788291849,-0.332924413388987,0.37,0.47,1,"H2afj"
0.107688417504682,0.542862821361326,0.535,0.505,1,"Atp5mpl"
0.107885207710438,-0.52327652601115,0.18,0.24,1,"Nhp2"
0.10789400900719,0.732413665286158,0.245,0.19,1,"Celf1"
0.108414049680878,-0.669131223397923,0.055,0.1,1,"Gm49336"
0.108472037594515,0.393350441563209,0.335,0.275,1,"Pik3ap1"
0.108691001502385,0.641006358494736,0.15,0.1,1,"Myo1c"
0.108812686037272,-0.857069358155095,0.085,0.135,1,"Thumpd3"
0.109164335855693,-0.890846935749161,0.085,0.135,1,"Ei24"
0.109252167920865,-0.463594129456436,0.17,0.23,1,"Etnk1"
0.109287364853778,0.571680394362344,0.205,0.145,1,"Limd1"
0.109586703589078,0.630280719268726,0.165,0.115,1,"Abcb1b"
0.109651474777704,-0.382045608553318,0.37,0.445,1,"Ntpcr"
0.109867334590642,0.435510533939155,0.44,0.375,1,"Klf4"
0.110192991993701,0.287079189436884,0.73,0.665,1,"Klf6"
0.110403862420158,0.313218093373952,0.31,0.24,1,"Rab7b"
0.110426690184967,-1.0169557781382,0.065,0.11,1,"Gtf3c2"
0.110428481260434,0.363692208072195,0.315,0.24,1,"Anapc13"
0.110630177725334,-0.353375697818566,0.9,0.94,1,"Prdx1"
0.110713306457336,-0.398709297595448,0.12,0.18,1,"Paf1"
0.110819907975249,0.347994822311191,0.225,0.165,1,"Fmnl1"
0.110990595911565,0.686302984267051,0.2,0.145,1,"Slbp"
0.111061547919569,-0.417041108295914,0.23,0.31,1,"Wls"
0.111105723684098,-0.417237008953113,0.205,0.28,1,"Mrpl20"
0.11115446135378,-0.601306207391685,0.12,0.175,1,"Kcmf1"
0.111218113873312,0.253587777363077,0.745,0.685,1,"Nsa2"
0.111908121840359,-0.333205168425059,0.54,0.62,1,"Taldo1"
0.112058524581037,-0.420269010701122,0.185,0.245,1,"Atf5"
0.112078839159116,0.792110951545931,0.12,0.075,1,"Arrb1"
0.112252836865724,-0.315750862975418,0.23,0.305,1,"Smagp"
0.112268015729574,-0.453375603614246,0.2,0.27,1,"Mtus1"
0.11245886162138,0.707950882341635,0.12,0.075,1,"Slc16a10"
0.112570378637316,-0.402767110088798,0.345,0.43,1,"Spcs1"
0.112730863459544,-0.653277194407858,0.085,0.135,1,"Sult1d1"
0.113020340712275,0.554851419915724,0.305,0.25,1,"Mapre1"
0.113221825731051,0.856125071265927,0.12,0.075,1,"Sf3a1"
0.113372896904206,0.697307383978731,0.115,0.07,1,"Phrf1"
0.113442671027235,-0.6640153232158,0.1,0.155,1,"Stambp"
0.113650530257008,-0.44235268339945,0.115,0.175,1,"Retreg2"
0.113962385757992,-0.701433580271927,0.07,0.115,1,"Map11"
0.113970299734716,-0.284365509923153,0.765,0.765,1,"Cd63"
0.114016468800341,1.0136948225945,0.11,0.065,1,"4833438C02Rik"
0.114077428767739,0.389013128756055,0.38,0.315,1,"G3bp2"
0.114083964821793,-0.286070384176755,0.475,0.545,1,"Arpc4"
0.114191224680003,0.376131101867856,0.395,0.33,1,"Vapa"
0.114259633741096,-0.621023937233371,0.08,0.13,1,"Hdac5"
0.1144209406404,-0.887228271381725,0.065,0.11,1,"Senp7"
0.114525743984242,-0.465959837110555,0.18,0.25,1,"Ndufs6"
0.114548565270554,-0.625917085223235,0.085,0.135,1,"3830406C13Rik"
0.114771229222455,0.25604815652741,0.165,0.105,1,"Cytip"
0.114797639593744,-0.740040124262499,0.095,0.145,1,"Kif13b"
0.115148330270373,-0.87385454293606,0.07,0.115,1,"Cfap20"
0.115190265066118,-0.692696990164239,0.175,0.23,1,"Hipk1"
0.11541525769529,-0.258857284870242,0.265,0.355,1,"Hnrnph1"
0.115465483094701,-0.44512575898613,0.155,0.215,1,"Nsg1"
0.115812439972087,-0.453343177658494,0.57,0.59,1,"Creg1"
0.116083641422847,-0.587145942798458,0.255,0.32,1,"Cd300a"
0.116239786358628,-0.466492655055201,0.105,0.16,1,"Rapgef2"
0.116312969895416,-0.465416316086302,0.195,0.26,1,"Cdk9"
0.11650257116475,-0.648292225496624,0.155,0.215,1,"Tcn2"
0.116539645223594,0.258245490453683,0.205,0.15,1,"Med13l"
0.117051851847318,-0.34152478796634,0.47,0.56,1,"Rnf130"
0.117146450552261,-0.928807414114451,0.07,0.115,1,"Tmem63a"
0.117283873194504,0.516981898893774,0.11,0.065,1,"Hmg20a"
0.117482087469371,0.570075858803564,0.185,0.13,1,"Ch25h"
0.117484684733984,0.534621024787693,0.19,0.135,1,"Il2rg"
0.117831814313451,-0.391153314565874,0.34,0.41,1,"Sdf4"
0.118178761294831,-0.323921526635388,0.215,0.29,1,"Cnpy2"
0.118280938342382,0.789196646017297,0.12,0.075,1,"Mlxip"
0.118352051627428,-0.518771059924732,0.18,0.245,1,"Dmac1"
0.118832514999984,-0.767021282729655,0.1,0.15,1,"Mpdu1"
0.118880688545054,0.72296779361614,0.175,0.125,1,"Sh2d1b1"
0.11934674677992,-0.64587728694246,0.11,0.165,1,"Pdgfa"
0.119407246098028,-0.582382046788233,0.12,0.175,1,"Trim41"
0.119580013389804,-0.651445624319695,0.07,0.115,1,"Dnajc24"
0.119804095038912,-0.713677396199357,0.105,0.155,1,"Atg12"
0.119818654035899,0.489262478717795,0.475,0.415,1,"Srsf2"
0.120374936926254,-0.277712570337059,0.27,0.35,1,"Atp6ap1"
0.1205430139033,0.48264860425455,0.395,0.355,1,"Il10ra"
0.120858327426026,-0.304562970206114,0.415,0.5,1,"Stab1"
0.121284400917431,-0.783039687539323,0.095,0.145,1,"Mesd"
0.121699859379973,-0.468664625559175,0.15,0.21,1,"Ugp2"
0.121835641326429,-0.943262456980905,0.08,0.125,1,"Ganab"
0.121888377212557,-0.835435484865407,0.1,0.15,1,"Kidins220"
0.121988939278961,-0.290994092562947,0.43,0.51,1,"Pf4"
0.122469027706053,0.87083841988359,0.115,0.07,1,"Ncoa6"
0.122526503374848,-0.778210858883762,0.165,0.22,1,"Cul3"
0.122628562740265,0.536718845688789,0.2,0.14,1,"Ccl9"
0.12278011605739,0.358908089217395,0.17,0.115,1,"Dcp2"
0.123029498320553,0.272906083848597,0.195,0.135,1,"Bub3"
0.123106062210041,-0.322783569421235,0.2,0.265,1,"Man1a2"
0.1232391326556,-0.785337621150393,0.145,0.205,1,"Arrdc3"
0.123503181894879,-0.411919231694653,0.155,0.22,1,"Osbpl9"
0.123509139769749,-0.654297233909468,0.095,0.145,1,"Sfswap"
0.123515665570109,-0.663704479066767,0.075,0.12,1,"Chmp6"
0.123523615651118,0.25840785323782,0.235,0.175,1,"Rwdd1"
0.123670300400401,-0.4282502367303,0.425,0.505,1,"Eef1d"
0.123727420666506,-0.627079545860208,0.105,0.155,1,"Pla2g4a"
0.124082106658115,0.636723159304518,0.15,0.1,1,"Dok3"
0.124131066492124,-0.8238851706279,0.075,0.12,1,"Aarsd1"
0.124511589734865,0.331573715366844,0.23,0.165,1,"Dclre1c"
0.124515330620824,-0.470031679521686,0.115,0.17,1,"Wwp2"
0.124875323334352,-0.631739742756744,0.16,0.22,1,"Numa1"
0.125018907756829,0.797935453561394,0.18,0.13,1,"Snhg1"
0.125050429070753,-0.316543411358138,0.18,0.245,1,"Abcf1"
0.125338756008788,-0.585080641054941,0.065,0.11,1,"Srsf4"
0.125412295304197,0.752521992890974,0.115,0.07,1,"Dpy19l4"
0.125479077856251,-0.535245668755208,0.145,0.205,1,"Kpna3"
0.125486552733789,-0.393006287418124,0.135,0.195,1,"Dnajc1"
0.125731017787511,-0.354069526806003,0.22,0.295,1,"Dctn4"
0.126178419317138,-0.748492767989467,0.11,0.165,1,"Hagh"
0.126263275609551,-0.650635181613413,0.07,0.115,1,"Prps2"
0.126649075580433,-0.676074121344544,0.065,0.11,1,"Cacul1"
0.126662387538101,-0.43007298904056,0.175,0.24,1,"Itpr2"
0.126687333928535,-0.686991100004525,0.195,0.25,1,"Ebp"
0.126773520652941,-1.20813938606428,0.06,0.1,1,"Atp9b"
0.127118745978831,-0.731499772206092,0.07,0.115,1,"Mrps28"
0.127467279468053,-0.411966991780549,0.325,0.39,1,"Rtraf"
0.127636898569366,0.375194616183203,0.265,0.205,1,"Zfas1"
0.127672097401974,-0.363023050158398,0.14,0.2,1,"Acadl"
0.127732744375886,0.476598998785901,0.18,0.125,1,"Emc2"
0.128183948618507,-0.501712746845185,0.265,0.32,1,"Wipf1"
0.128757871728142,-0.586029737028116,0.115,0.17,1,"Psmd11"
0.128931130776782,0.883478585348463,0.165,0.115,1,"Ppp1r15b"
0.129327988193085,-0.464758666609292,0.135,0.195,1,"Unc50"
0.129415039675247,-0.501761215591234,0.175,0.24,1,"Arhgap5"
0.129536459448569,0.37448599951926,0.13,0.08,1,"Gabpb2"
0.129585167902887,-0.654216964276004,0.1,0.155,1,"Nkap"
0.129795018199972,-0.445863109700424,0.19,0.26,1,"Zeb2os"
0.12985456380763,0.856321672938768,0.105,0.065,1,"Nol8"
0.129930145431923,0.297231655481759,0.135,0.09,1,"Rnf5"
0.13040551232865,0.65511301083845,0.185,0.135,1,"Fbrsl1"
0.130434051906649,0.918464145535676,0.17,0.125,1,"Por"
0.130456794672953,0.956156527753575,0.16,0.11,1,"Il2ra"
0.130653254926029,-0.520333882758587,0.175,0.24,1,"Il1a"
0.130699067033667,-0.384882730532517,0.395,0.455,1,"Ncf1"
0.130743166140572,-0.614250508700991,0.17,0.23,1,"Fam173a"
0.130797849386792,-0.711042404323099,0.08,0.125,1,"Hip1"
0.130871343305626,-0.302948449901911,0.33,0.405,1,"Vmp1"
0.130940782165512,-0.889161532218558,0.06,0.1,1,"Rnf181"
0.131024288408627,-0.656123774289685,0.07,0.115,1,"Apip"
0.131133408447606,0.667398487478003,0.135,0.09,1,"Akap10"
0.131263208327115,0.560900562235569,0.14,0.09,1,"Arhgap22"
0.131410294209104,-0.830776665788246,0.06,0.1,1,"Rpp25l"
0.131559909683459,-0.43305942535132,0.2,0.265,1,"Mydgf"
0.131882276527263,0.359979828590515,0.325,0.265,1,"Spred1"
0.132254050568222,-0.583621889260705,0.105,0.155,1,"Dpy30"
0.132389529014131,0.295496012157039,0.205,0.145,1,"Cic"
0.13248094277773,0.433150040814434,0.125,0.08,1,"Uri1"
0.132586878568897,-0.786369511479468,0.12,0.175,1,"Sgk3"
0.132728567205751,-0.315692035184566,0.095,0.145,1,"Ptpn11"
0.13280834427805,0.260549848126543,0.28,0.215,1,"Pmaip1"
0.133103880105518,-0.697796499831961,0.165,0.225,1,"Sra1"
0.13321995908639,-0.337054790539233,0.17,0.24,1,"Hnrnpr"
0.133301403234786,-0.734532049220848,0.06,0.1,1,"Snx8"
0.133515006671437,-0.464961596760104,0.2,0.265,1,"Luzp1"
0.1335658371531,0.555212432920211,0.135,0.09,1,"Heatr5a"
0.13367925159179,0.338415649474511,0.115,0.07,1,"Ddx39"
0.134180695776623,0.593660579282501,0.125,0.08,1,"Gt(ROSA)26Sor"
0.134182813656639,-0.301323719825568,0.285,0.365,1,"Bcap31"
0.134247358179122,-0.372413801420811,0.11,0.165,1,"Notch2"
0.134447253018685,-1.09813265574814,0.065,0.105,1,"Irgm1"
0.135121185519737,0.315537156940581,0.19,0.13,1,"Nop56"
0.135674550643786,-0.462616590628641,0.195,0.26,1,"Cdc42se2"
0.135879080665465,-0.731340472082549,0.17,0.225,1,"Hmg20b"
0.135917345259293,-0.730991263794798,0.095,0.145,1,"Dusp7"
0.135978262908027,0.476399793730364,0.25,0.19,1,"Prkcb"
0.13610859536618,0.552334573340388,0.15,0.1,1,"Cops2"
0.1362851979355,0.466700169073543,0.12,0.075,1,"Pdcd11"
0.136306557325324,0.400111129666248,0.15,0.1,1,"Sms"
0.136329195557574,0.619830682990806,0.125,0.08,1,"Otud5"
0.136370343353374,1.41111461089388,0.115,0.075,1,"Rab5b"
0.136520844201927,-0.817236291735651,0.105,0.15,1,"4933434E20Rik"
0.136723709414899,-0.641070326189332,0.095,0.145,1,"Babam1"
0.13722775971868,-0.431229791333911,0.205,0.275,1,"Cdv3"
0.13726250408233,-1.03552354641066,0.065,0.105,1,"Nr1h2"
0.137283714728588,-0.721172293061674,0.07,0.115,1,"Arfgef2"
0.137353858321544,-0.679627193905331,0.09,0.14,1,"Csnk2a2"
0.137467183805061,-0.837948653326275,0.13,0.18,1,"Mrpl36"
0.137630943356442,0.410555720621678,0.125,0.08,1,"Glod4"
0.138837941433286,0.286959201597059,0.525,0.47,1,"Myh9"
0.139164451872923,-1.0502275429522,0.065,0.105,1,"Ubtd1"
0.139580446809999,-0.581507733677415,0.16,0.215,1,"Tlr7"
0.139587730629952,-0.384160865181742,0.435,0.52,1,"Srsf9"
0.140709393804802,-0.447873392725631,0.235,0.295,1,"Cebpzos"
0.141072809189967,0.735908743935462,0.135,0.09,1,"Gdi1"
0.141149124168228,0.538219962721634,0.125,0.08,1,"Nfx1"
0.141214699258741,0.671167315955618,0.12,0.075,1,"Tnip2"
0.141669545011719,0.585632315039874,0.12,0.075,1,"Tmem51"
0.141868985444798,-0.485333910674115,0.215,0.28,1,"Bcas2"
0.142006903511571,-0.335793832630183,0.54,0.585,1,"Msn"
0.14206361909904,-0.757544764883093,0.115,0.165,1,"Hibadh"
0.1421446046915,-0.455540302868513,0.325,0.38,1,"Zfp706"
0.142537868108798,0.369354847556016,0.255,0.195,1,"Diaph1"
0.142843939202515,0.549079572014626,0.165,0.115,1,"Uimc1"
0.142923258129955,0.579822641296719,0.15,0.105,1,"Rcn2"
0.142923313924329,-0.968614895537384,0.105,0.15,1,"Zwint"
0.143063259618924,-0.566407530210706,0.13,0.185,1,"Akap8"
0.143272041138464,-0.711439284252305,0.135,0.185,1,"Sdhd"
0.1433828384095,-0.518096870160534,0.08,0.125,1,"Rasa2"
0.143436067701149,-0.447941020135721,0.13,0.185,1,"Tmem189"
0.143803436811717,-0.305623905875584,0.215,0.285,1,"Nadk"
0.143904101816257,-0.304129282634065,0.185,0.245,1,"Ldhb"
0.144248219747239,-0.5186556294398,0.185,0.24,1,"Mrpl24"
0.144510930892868,0.417588266898499,0.285,0.225,1,"Ddx50"
0.144511345989085,0.635287307245704,0.18,0.13,1,"Rhoh"
0.144511589222918,-0.622590745918484,0.09,0.135,1,"Zbtb1"
0.144525920135723,0.301410652791657,0.55,0.495,1,"Itgb1"
0.144592357348923,0.346756309766713,0.265,0.2,1,"Sp100"
0.144617693736976,-0.733993342544698,0.1,0.145,1,"Ube2h"
0.144969246342262,0.406352226502509,0.21,0.155,1,"Tsc22d3"
0.145163390295082,-0.868524366919127,0.09,0.135,1,"Mid1ip1"
0.14536780020246,-0.35695586222683,0.305,0.375,1,"Atp1b3"
0.14574621473154,-0.719559208109331,0.095,0.14,1,"Sacm1l"
0.146297689415504,0.59820256452972,0.145,0.1,1,"Ly9"
0.14639643008964,-0.57173881348002,0.115,0.165,1,"Acly"
0.146819669381445,0.257284898352989,0.275,0.215,1,"Cxcr4"
0.146917279878658,0.478827722736248,0.305,0.25,1,"Zbtb7a"
0.147589848759299,0.658413273546098,0.175,0.125,1,"Mob3c"
0.147604076399586,-0.392731513863039,0.33,0.4,1,"Abi1"
0.147884922794313,0.912259630265987,0.11,0.07,1,"Plcl2"
0.148453409633626,-0.730872729223072,0.155,0.205,1,"Ppp4r3a"
0.148498777794739,-0.371284161215048,0.275,0.335,1,"Trib1"
0.148679038874356,0.585454335596168,0.1,0.06,1,"Gm5547"
0.148768566284009,0.638630734140098,0.14,0.095,1,"Snhg6"
0.148797181099097,0.522180268770786,0.33,0.28,1,"Hnrnpc"
0.149083109780657,0.893662338978375,0.125,0.085,1,"Rybp"
0.149121960396924,0.51497918191979,0.135,0.09,1,"Hypk"
0.1491325769769,-0.909817426102195,0.105,0.15,1,"Pisd"
0.149273441164825,-0.780512269936827,0.1,0.145,1,"Xpo6"
0.149981879016688,-0.593204896853153,0.15,0.205,1,"Mrpl34"
