"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.37059013323591e-09,1.55811351930044,0.25,0.077,3.44415594580852e-05,"28","Paxip1"
1.50045862689657e-09,1.04280588627944,0.44,0.184,3.77050248352839e-05,"28","Fcf1"
1.51081332832954e-09,1.48032040772343,0.26,0.083,3.79652281275931e-05,"28","Golph3l"
1.81712719178167e-09,1.3505273040729,0.51,0.26,4.56625892022816e-05,"28","Pcna"
1.92288070091658e-09,1.41026580483864,0.28,0.093,4.83200691333328e-05,"28","Lsm14b"
1.92625937437372e-09,1.29815519001661,0.34,0.125,4.84049718186371e-05,"28","Chchd4"
1.93392587811095e-09,1.08810814720745,0.27,0.085,4.85976233910501e-05,"28","Fads1"
1.97671701074153e-09,1.3056668953861,0.28,0.092,4.9672921762924e-05,"28","Ccdc58"
2.05100859266147e-09,0.960362985786647,0.53,0.253,5.15397949249902e-05,"28","Fam204a"
2.10931103560185e-09,0.758611857549312,0.7,0.359,5.3004877013639e-05,"28","Huwe1"
2.16998237148981e-09,1.2043736133587,0.34,0.126,5.45294870131674e-05,"28","Phrf1"
2.20119679679452e-09,0.943083495656839,0.51,0.222,5.53138743066496e-05,"28","Med8"
2.21374271601657e-09,1.41392906699944,0.34,0.129,5.56291407107803e-05,"28","Pou2f1"
2.24216876082022e-09,0.730870483179142,0.75,0.427,5.63434587906513e-05,"28","Sf3b5"
2.30744282721547e-09,1.17017875346469,0.43,0.178,5.79837308050976e-05,"28","Atf1"
2.37836314933678e-09,0.638417162217214,0.79,0.419,5.9765887579684e-05,"28","Mrps33"
2.38085043302546e-09,0.620967985613684,0.77,0.385,5.98283905314969e-05,"28","Pfdn2"
2.44915478232152e-09,1.07189802230124,0.44,0.188,6.15448105249575e-05,"28","Osgep"
2.57287022389583e-09,0.892948561598944,0.58,0.278,6.46536558562782e-05,"28","Mbd3"
2.5759195013889e-09,1.45254310917074,0.35,0.135,6.47302811504016e-05,"28","Mrps11"
2.59212103574141e-09,1.05852892073068,0.49,0.226,6.51374095071458e-05,"28","Vbp1"
2.59938949253583e-09,0.767624759669354,0.68,0.371,6.53200585579328e-05,"28","Srp19"
2.81862585264798e-09,0.758728528320249,0.68,0.367,7.08292490511911e-05,"28","Ddx46"
2.90539976250462e-09,1.07542392581905,0.43,0.185,7.30097906319787e-05,"28","Zfp266"
2.94576829093719e-09,1.11876716293106,0.38,0.154,7.40242113829607e-05,"28","Cep170"
2.9890949577629e-09,0.429743159657288,1,0.972,7.51129671936238e-05,"28","Rps11"
3.05182915428301e-09,0.762442495860191,0.74,0.408,7.66894148179777e-05,"28","Tomm22"
3.09417178373411e-09,3.56072914413746,0.27,0.103,7.77534427534544e-05,"28","C1qtnf12"
3.13439281029844e-09,1.30358648369528,0.31,0.112,7.87641569299894e-05,"28","Gm49336"
3.14070050076091e-09,1.15050606736134,0.35,0.132,7.8922662883621e-05,"28","Med9"
3.19762115483514e-09,0.97749491873792,0.44,0.181,8.03530219998522e-05,"28","Dars"
3.26380559645527e-09,1.21508280825031,0.35,0.138,8.20161708333246e-05,"28","Ikzf5"
3.26557146537018e-09,0.849353217551514,0.74,0.424,8.20605453532873e-05,"28","1110004F10Rik"
3.32057307040393e-09,1.14331405031024,0.45,0.196,8.34426806861802e-05,"28","Znrd2"
3.41677313002695e-09,0.676216427739661,0.85,0.49,8.58600919844473e-05,"28","Srsf11"
3.4420951541374e-09,1.03688797146379,0.48,0.214,8.64964091283188e-05,"28","Ddx18"
3.48862287097254e-09,1.33579152517748,0.42,0.183,8.7665604124669e-05,"28","Mak16"
3.52362432198742e-09,1.13861551687073,0.44,0.188,8.85451555872218e-05,"28","Mphosph10"
3.5723411049939e-09,0.630830840924628,0.89,0.554,8.97693596273918e-05,"28","Mrfap1"
3.71528337780726e-09,1.19334664405607,0.39,0.157,9.33613560009187e-05,"28","Drg1"
3.71666120038147e-09,0.839058040080746,0.71,0.433,9.3395979304386e-05,"28","Psma5"
3.72511345420513e-09,1.50105535801015,0.32,0.12,9.36083759907206e-05,"28","Msh2"
3.78507901335877e-09,1.06270266869498,0.54,0.265,9.51152505266926e-05,"28","Sox4"
3.85735639037244e-09,0.948466654647734,0.62,0.348,9.69315087336691e-05,"28","Tulp4"
3.91056585083408e-09,0.732745059298343,0.8,0.465,9.82686092656097e-05,"28","Csnk2a1"
4.05803247009317e-09,1.47638352343854,0.26,0.086,0.000101974297940971,"28","Xpo5"
4.0842663554914e-09,1.09019973189739,0.47,0.21,0.000102633529247143,"28","Hypk"
4.1137390523647e-09,1.28702276812372,0.27,0.09,0.000103374148646872,"28","Frmd6"
4.17247299297466e-09,1.14966141714279,0.37,0.145,0.00010485007384046,"28","Ahctf1"
4.20298921700735e-09,1.97872601787249,0.25,0.084,0.000105616916034178,"28","Smim1"
4.27039787692924e-09,1.10390189655727,0.41,0.174,0.000107310828249355,"28","Pard3"
4.4501150082815e-09,1.35189423709685,0.31,0.112,0.000111826940043106,"28","Pwwp3a"
4.58568354289479e-09,0.73368659410052,1,0.831,0.000115233641749403,"28","Rpl36a"
4.77806587340313e-09,0.676439307728626,0.68,0.343,0.000120068017332747,"28","Imp3"
4.81933624623894e-09,1.34012981198966,0.36,0.144,0.000121105100531738,"28","Eri1"
4.95803564708016e-09,0.561208310701133,0.94,0.705,0.000124590477775477,"28","Eif2s2"
5.24352415794552e-09,1.3214495820679,0.29,0.1,0.000131764518565013,"28","Adsl"
5.27251840328536e-09,1.27598824238354,0.34,0.127,0.000132493114956158,"28","Mphosph6"
5.50244975309007e-09,0.39486785915348,1,0.988,0.0001382710598454,"28","Rps9"
5.53990154227355e-09,0.888098370465812,0.53,0.262,0.000139212185855792,"28","Mettl9"
5.69057274445685e-09,1.38388518713351,0.3,0.109,0.000142998402495456,"28","Tex9"
6.02047168560365e-09,1.20630697453363,0.28,0.095,0.000151288432987534,"28","Ankrd49"
6.25305283112592e-09,0.862611402720411,0.37,0.143,0.000157132964593363,"28","Rbm15b"
6.30761807853537e-09,1.17451685457749,0.32,0.117,0.000158504134695515,"28","Ahsa2"
6.32148515386445e-09,0.936472685581289,0.56,0.283,0.00015885260043146,"28","Eif3d"
6.49946620792204e-09,0.821849808635663,0.6,0.3,0.000163325086338873,"28","Ubn1"
6.58145739612048e-09,1.42470736675393,0.27,0.092,0.000165385442907112,"28","Rnf38"
6.58228858867711e-09,1.05897803930578,0.46,0.209,0.000165406329944867,"28","Immp1l"
6.70822739791013e-09,1.26290010352067,0.27,0.089,0.000168571046282084,"28","Dck"
6.76352856904406e-09,1.34909804417586,0.28,0.096,0.000169960709411508,"28","Mrps22"
6.83838366209955e-09,0.572251983976548,0.64,0.345,0.0001718417430449,"28","Dnajc7"
6.84135092573927e-09,0.677047052506595,0.78,0.443,0.000171916307412902,"28","Taf10"
6.9298131922805e-09,0.956090704139762,0.53,0.25,0.000174139275708817,"28","Cnot3"
6.94228878360714e-09,4.87629406540186,0.29,0.125,0.000174452774843264,"28","Car2"
7.19921027438103e-09,1.41396945346272,0.25,0.081,0.000180908954984921,"28","Kit"
7.35049852381217e-09,1.1358734616335,0.38,0.154,0.000184710677404876,"28","Kdm3b"
7.40159895369946e-09,1.01532773375007,0.42,0.181,0.000185994780107514,"28","Aggf1"
7.44068578988851e-09,1.08371933040297,0.36,0.139,0.000186976993214108,"28","Elmo1"
7.61805341494344e-09,0.43854067146067,0.99,0.974,0.000191434064264114,"28","Rps7"
7.66392781104078e-09,1.31941413459855,0.31,0.113,0.000192586841963644,"28","Xrcc5"
8.00238031688858e-09,0.996691458426513,0.46,0.204,0.000201091814983093,"28","Emc8"
8.02855972279021e-09,1.6445463884128,0.25,0.083,0.000201749677273995,"28","Vkorc1l1"
8.14185770746561e-09,0.850815708314402,0.52,0.235,0.000204596742330903,"28","Csnk1g2"
8.2056889950277e-09,1.38789492036021,0.38,0.165,0.000206200758756051,"28","Sfxn1"
8.22063071588345e-09,0.936375401484038,0.44,0.19,0.000206576229259435,"28","2810004N23Rik"
8.30588788977354e-09,1.18688293301947,0.45,0.203,0.000208718656782119,"28","Pim3"
8.38737718901602e-09,0.67071965259578,0.9,0.684,0.000210766401382784,"28","Rps27l"
8.61361097948735e-09,1.01387915396797,0.7,0.43,0.000216451430303538,"28","Txnl1"
8.69893210218247e-09,0.824321282815564,0.7,0.377,0.000218595464795743,"28","Mapre1"
8.78830310855625e-09,1.06444916568583,0.47,0.223,0.00022084126881491,"28","Mrps26"
8.83442259082445e-09,0.958295716591626,0.57,0.306,0.000222000205284828,"28","Zfp292"
9.15427837731389e-09,0.877565048080067,0.54,0.258,0.000230037861343521,"28","Rsrc1"
9.29835301655384e-09,1.37634591306534,0.31,0.113,0.000233658312952981,"28","Trp53inp1"
9.49073930049541e-09,0.546479710113595,0.8,0.482,0.000238492787882149,"28","Pgls"
1.00144899583611e-08,1.25487584641413,0.75,0.504,0.000251654118163655,"28","Hspe1"
1.01425559414647e-08,0.483705117461618,0.99,0.934,0.000254872288253067,"28","Rpl5"
1.03645768633355e-08,1.30098994367125,0.28,0.098,0.000260451451998758,"28","Ccdc66"
1.03878318169096e-08,0.865544980325372,0.93,0.751,0.000261035825727121,"28","Eif5a"
1.06027359994857e-08,0.714290386270302,0.55,0.253,0.000266436152931075,"28","Apobec3"
1.06576861722387e-08,0.631823148201367,0.68,0.355,0.000267816995822186,"28","Picalm"
1.06872103383824e-08,1.52700649490697,0.29,0.106,0.000268558908593212,"28","E2f4"
1.13692461892639e-08,1.02006387096545,0.46,0.211,0.000285697787490013,"28","Mrps7"
1.18526876440765e-08,1.43437611080736,0.31,0.117,0.000297846187807999,"28","Bmt2"
1.2156581644661e-08,1.16106008226679,0.34,0.132,0.000305482740148685,"28","Ciapin1"
1.23735666318614e-08,1.29426253506642,0.28,0.099,0.000310935355892044,"28","Gzf1"
1.26032515365655e-08,1.08862904302269,0.37,0.145,0.000316707107862355,"28","Ak6"
1.27280927042583e-08,0.684879627349342,0.67,0.368,0.000319844241565307,"28","Strbp"
1.30866114434218e-08,1.27323208469354,0.32,0.123,0.000328853458961746,"28","Tle1"
1.3178020412437e-08,0.990791124074264,0.49,0.226,0.00033115047494413,"28","Psmd3"
1.32554285818267e-08,1.30248605917458,0.25,0.082,0.000333095664832723,"28","Snhg5"
1.33598742479293e-08,1.10465810583811,0.34,0.13,0.000335720279976217,"28","Mrpl19"
1.34628191390223e-08,0.958923725467874,0.51,0.247,0.000338307182144492,"28","Peli1"
1.35745663101102e-08,1.34690941744433,0.38,0.161,0.00034111527680676,"28","Dalrd3"
1.37529980175143e-08,0.540007750161,1,0.947,0.000345599087182116,"28","Rps19"
1.38824076082908e-08,0.557297730261382,0.94,0.741,0.00034885102078874,"28","Hnrnpf"
1.44541754742314e-08,1.06793745068948,0.48,0.227,0.00036321897549196,"28","Rbbp8"
1.51837067698421e-08,0.893137066987289,0.5,0.23,0.000381551367419362,"28","Cdc40"
1.53583498125125e-08,1.27052553792337,0.29,0.107,0.000385939972438627,"28","Znhit3"
1.56250305795471e-08,1.2850007964614,0.28,0.098,0.00039264139343344,"28","Tma16"
1.57673674984145e-08,0.955113644190023,0.59,0.332,0.000396218177867658,"28","Auts2"
1.59930905267182e-08,1.11540521701476,0.41,0.179,0.000401890371845901,"28","Idh3a"
1.62140901242081e-08,1.16172306909984,0.26,0.087,0.000407443870731224,"28","Rai14"
1.66613479755444e-08,0.52699749982681,0.87,0.515,0.000418683013277456,"28","Calm3"
1.67670061043283e-08,0.622082460977611,0.8,0.461,0.000421338096395665,"28","Tra2b"
1.70591878092038e-08,0.928945620010624,0.53,0.27,0.000428680330457482,"28","Chtop"
1.72050639039731e-08,1.08956888293156,0.38,0.154,0.000432346050842939,"28","Pold3"
1.7434396293852e-08,0.738273521661823,0.61,0.296,0.000438108944468206,"28","Sms"
1.76290967713856e-08,0.971148963535038,0.42,0.181,0.000443001572768149,"28","Lsm1"
1.79483752823292e-08,0.586606105501327,0.82,0.516,0.000451024722469651,"28","Mdh2"
1.79525693110007e-08,1.11934916105752,0.41,0.175,0.000451130114216135,"28","Nvl"
1.80002879351589e-08,1.58503705268014,0.26,0.09,0.000452329235522608,"28","Psmg3"
1.82618246602953e-08,1.13052256964644,0.48,0.221,0.000458901391888562,"28","Chordc1"
1.86145136058305e-08,1.75559058258891,0.29,0.114,0.000467764112400915,"28","AI506816"
2.03035695064011e-08,0.951491982882028,0.5,0.241,0.000510208398126353,"28","Trim33"
2.06902721622278e-08,1.10670177743835,0.33,0.127,0.000519925849164623,"28","Ppie"
2.09908094028297e-08,1.00507630549673,0.4,0.166,0.000527478049483707,"28","Nop14"
2.17701745724931e-08,0.748432867466776,0.64,0.354,0.000547062716832179,"28","Rtf1"
2.31058473475067e-08,0.895731716474937,0.51,0.248,0.000580626837995495,"28","Mrpl13"
2.31784735071895e-08,1.20097820460968,0.33,0.128,0.000582451860762166,"28","Sclt1"
2.31824246320177e-08,0.941859527337423,0.46,0.215,0.000582551148577973,"28","Coq7"
2.38201401339795e-08,0.50115247577901,1,0.937,0.00059857630142677,"28","Rpl3"
2.41827876748847e-08,1.08970322584675,0.37,0.151,0.000607689271482178,"28","4921524J17Rik"
2.42095535157654e-08,0.770177090895986,0.57,0.282,0.000608361870297668,"28","Srek1"
2.44189893601197e-08,1.30326700996849,0.25,0.083,0.000613624783630449,"28","Mrgbp"
2.50233333091602e-08,0.798830376198682,0.57,0.306,0.000628811342725888,"28","Fdps"
2.89388463114392e-08,0.655835208353535,0.97,0.849,0.000727204268960156,"28","Rpl35"
2.99648728272834e-08,0.727236957073188,0.64,0.342,0.000752987289276805,"28","Wac"
3.03387958065986e-08,0.987850458481439,0.41,0.18,0.000762383599824017,"28","Nae1"
3.07682157440122e-08,0.869639846597574,0.4,0.162,0.000773174493431282,"28","Wdr89"
3.08704854415794e-08,1.02253618160973,0.38,0.16,0.000775744428661449,"28","Rnf8"
3.12108098539265e-08,1.49208889085772,0.25,0.084,0.000784296440819319,"28","Gabpb1"
3.134963486906e-08,0.766484179686033,0.62,0.33,0.000787784974624608,"28","Polr2e"
3.19324341133505e-08,0.765452276304145,0.79,0.487,0.000802430136834385,"28","Psmd4"
3.24529764825608e-08,1.49578333917766,0.28,0.105,0.000815510846030271,"28","Arl6"
3.32713360886602e-08,1.1001641883236,0.39,0.171,0.000836075404571941,"28","Rnf5"
3.33997965042884e-08,0.514606602083099,1,0.972,0.000839303486356264,"28","Rps8"
3.38357565708159e-08,1.19620997332792,0.34,0.135,0.000850258726868033,"28","Josd2"
3.3892886392396e-08,0.745486201980591,1,0.95,0.000851694342154519,"28","Rps18"
3.4556625275167e-08,1.3573732800626,0.27,0.095,0.00086837343653967,"28","Fem1b"
3.71729906833948e-08,1.24327082006501,0.32,0.124,0.000934120082883027,"28","Mpnd"
3.79436474887599e-08,1.15793224148295,0.36,0.147,0.000953485917745048,"28","Rnf168"
4.09675708773143e-08,0.408001678378349,1,0.954,0.00102947408857603,"28","Rps15"
4.12746703095351e-08,1.52904987995286,0.31,0.125,0.00103719119020831,"28","Phf10"
4.1880887005442e-08,0.450595013067484,1,0.98,0.00105242480955975,"28","Rps3a1"
4.19300185850964e-08,1.09099564010415,0.32,0.124,0.00105365943702489,"28","Trp53i11"
4.48266389187376e-08,1.24949527007913,0.36,0.154,0.00112644860938896,"28","Mrpl22"
4.68668442294964e-08,0.606682296453794,0.71,0.394,0.00117771692864301,"28","Eprs"
4.77781101306707e-08,1.13733415962296,0.45,0.216,0.00120061612947362,"28","Cox19"
4.82241121712442e-08,0.803163225291897,0.54,0.262,0.0012118237147512,"28","Wdr61"
5.08012935404594e-08,0.544757305168058,0.93,0.714,0.0012765857053782,"28","Pcbp2"
5.11105708230123e-08,0.662548861854111,0.73,0.405,0.00128435753421148,"28","Sltm"
5.18963624113071e-08,0.632890310673944,0.99,0.876,0.00130410369103374,"28","Rpl4"
5.25552446140009e-08,0.811019269437187,0.58,0.299,0.00132066074190523,"28","Ddx42"
5.27513118567735e-08,1.34500980168036,0.31,0.124,0.00132558771564886,"28","Tmem107"
5.2938600643258e-08,1.22990340130185,0.36,0.159,0.00133029409556443,"28","Clns1a"
5.32319494777015e-08,0.657194563334261,0.57,0.267,0.00133766565842516,"28","Dnttip2"
5.34472915680283e-08,0.995386421449135,0.38,0.161,0.00134307698981298,"28","Kpna3"
5.36888118361556e-08,0.879335704565575,0.56,0.291,0.00134914615263075,"28","Cep350"
5.37779981115664e-08,0.766370950374083,0.52,0.246,0.00135138731454555,"28","Rtcb"
5.42826380143471e-08,0.547028194758648,1,0.97,0.00136406841066253,"28","Rps20"
5.49945891367513e-08,0.640205115054636,0.83,0.635,0.00138195903041742,"28","Atrx"
5.53685060446609e-08,0.642689126574751,0.56,0.264,0.00139135518839628,"28","Esf1"
5.98240953127288e-08,0.877541061456556,0.6,0.314,0.00150331969111356,"28","Fip1l1"
6.00467020979026e-08,1.2686303342693,0.26,0.091,0.00150891357701819,"28","Rgmb"
6.2001740123478e-08,0.978907670541046,0.33,0.13,0.00155804172756288,"28","Zcchc8"
6.25957172175148e-08,1.47680207992802,0.25,0.086,0.00157296777795893,"28","Cdc23"
6.48495206759092e-08,0.888347247699452,0.4,0.178,0.00162960360506492,"28","Scoc"
6.56445989849709e-08,1.09870743108903,0.32,0.128,0.00164958312789333,"28","Ugcg"
6.59599254892901e-08,1.15594979610329,0.33,0.132,0.00165750696762037,"28","Hdgfl2"
6.59823927681347e-08,0.571307287990719,1,0.981,0.00165807154787046,"28","Rps27a"
6.63531010127055e-08,1.10808088267542,0.34,0.14,0.00166738707534828,"28","Timm22"
6.84938263607748e-08,1.28601899850787,0.29,0.11,0.00172118136261991,"28","N4bp2"
6.9344467782926e-08,0.618219085984951,0.99,0.861,0.00174255713091715,"28","Eef1b2"
6.95453657946279e-08,1.27342553308852,0.32,0.125,0.0017476054970532,"28","Nup153"
7.06875113451425e-08,1.09734213855189,0.27,0.098,0.00177630647259209,"28","Golm1"
7.17429684034198e-08,0.963282086408614,0.99,0.942,0.00180282905300954,"28","Rps2"
7.2255602626738e-08,0.744036035248595,0.64,0.351,0.0018157110384073,"28","Raly"
7.30364908339354e-08,0.685999677631877,0.74,0.451,0.00183533397816596,"28","Dnajc8"
7.75196301345818e-08,1.37154814802791,0.28,0.103,0.00194799078565191,"28","Gm2000"
7.76566714936535e-08,1.15108405439352,0.35,0.149,0.00195143449796402,"28","Spin1"
7.9232186206347e-08,1.06133307213725,0.39,0.175,0.00199102560717929,"28","Twistnb"
8.17572896631785e-08,0.41335588462447,0.95,0.684,0.00205447893194601,"28","Park7"
8.33964811260968e-08,1.23286043526137,0.3,0.116,0.00209567017421769,"28","Psme3"
8.4547512528425e-08,0.673306594537539,0.65,0.356,0.00212459444232679,"28","Kras"
8.50627134210118e-08,0.49882814502906,0.9,0.688,0.0021375409255566,"28","Tma7"
8.5497038937404e-08,1.09021282943059,0.27,0.096,0.00214845509145802,"28","Lrrc8c"
